Lat,Lng
37.797185,-122.2370657
37.9909354,-122.3059916
37.6366139,-122.0623072
37.7933064,-122.2511831
37.7848214,-122.2344422
37.8843663,-122.276688
37.7342582,-122.1516288
37.7773677,-122.1943348
37.7497688,-122.158684
37.8105182,-122.1930424
37.6344835,-122.0632227
37.7500028,-122.159045
37.882765,-122.2522893
37.8221276,-122.2817167
37.7661035,-122.1763824
37.7408899,-122.1646511
37.7450728,-122.1958492
37.7632722,-122.262465
37.6710801,-122.090065
37.7854406,-122.2146169
37.6422743,-122.0597489
37.8377859,-122.268686
37.8457243,-122.2519953
37.8365463,-122.2626066
37.7300208,-122.1751248
37.7913383,-122.2198324
37.7721642,-122.2107647
37.9359817,-122.3093191
37.6512789,-122.0708897
37.6461244,-122.0631309
37.7041289,-122.0645223
37.7867404,-122.2325025
37.8671762,-122.2724624
37.7440343,-122.1704541
37.7362612,-122.182907
37.818879,-122.2250775
37.783376,-122.2357087
37.8062031,-122.2251609
37.6692842,-122.0860985
37.7769551,-122.2096185
37.7357104,-122.2394097
37.869294,-122.2551292
37.6791884,-122.0727893
37.8346865,-122.2519889
37.8301133,-122.2712431
37.7060896,-122.1295252
37.8835942,-122.2708677
37.8066499,-122.2870121
37.7282662,-122.1790591
37.9356966,-122.3240576
37.7371276,-122.1860873
37.7839461,-122.2226131
37.800546,-122.2166217
37.8988243,-122.2765587
37.6309999,-122.0960618
37.8467131,-122.2921582
37.8444379,-122.2649862
37.7740001,-122.2052966
37.8109952,-122.2620901
37.8008943,-122.2779985
37.8919892,-122.2742057
37.8798093,-122.2738293
37.7739046,-122.1796006
37.7725657,-122.2031295
37.8568196,-122.2668067
37.8043961,-122.2295938
37.7976812,-122.1935437
37.735999,-122.2419679
37.793727,-122.2398015
37.8294901,-122.2642153
37.769484,-122.2515937
37.8791979,-122.2610948
37.8065058,-122.26971
37.8029564,-122.2679187
37.8662926,-122.2586101
37.775283,-122.185413
37.8521796,-122.2913787
37.6930942,-122.1192219
37.7704555,-122.2374691
37.7334944,-122.1507926
37.6969224,-122.1108581
37.811111,-122.265079
37.7581499,-122.2607248
37.7908974,-122.2290227
37.7086418,-122.0659907
37.8568243,-122.2531146
37.8064353,-122.2873877
37.7717343,-122.2768063
37.7938569,-122.2002732
37.7689918,-122.173903
37.7522196,-122.1761321
37.8807638,-122.2835608
37.6994263,-122.1085615
37.7588083,-122.1859895
37.8001446,-122.2271446
37.6771123,-122.0829639
37.6950875,-122.1133407
37.7928813,-122.2192138
37.789998,-122.242412
37.8145974,-122.2487098
37.8762084,-122.2604504
37.8185988,-122.2449409
37.805266,-122.2815897
37.8763506,-122.2690019
37.7911427,-122.2056767
37.7507429,-122.190553
37.7684832,-122.2489041
37.8618773,-122.2840081
37.7603161,-122.1476877
37.6804457,-122.0848054
37.8667073,-122.2542
37.8838052,-122.2530421
37.6643333,-122.0835746
37.8684457,-122.2726289
37.7942487,-122.177591
37.7988748,-122.224744
37.7755567,-122.1824909
37.6859256,-122.0867
37.7697276,-122.2517608
37.7817881,-122.2190921
37.7987199,-122.2439961
37.7607727,-122.1901355
37.8666044,-122.2675167
37.6698918,-122.0869502
37.7250471,-122.1589083
37.798492,-122.2535284
37.7351779,-122.2371023
37.8447505,-122.2614085
37.7346184,-122.1799395
37.8304878,-122.2736652
37.9641349,-122.3179445
37.7250953,-122.1582976
37.830128,-122.268252
37.8426443,-122.2700862
37.801738,-122.2452256
37.8738258,-122.2663774
37.6986442,-122.1190066
37.7831365,-122.2356729
37.7725528,-122.1986973
37.657684,-122.0718505
37.8635945,-122.2720271
37.882043,-122.2964516
37.925521,-122.3173411
37.8045638,-122.2952338
37.7559978,-122.1807305
37.8419104,-122.2618059
37.8079224,-122.2690892
37.7531795,-122.1851358
37.79631,-122.2510577
37.8516182,-122.2523643
37.8127617,-122.2726055
37.798508,-122.216833
37.7784613,-122.1993083
37.7947033,-122.2754181
37.650667,-122.0667984
37.7942592,-122.2700793
37.8400635,-122.2695367
37.8292237,-122.2641609
37.7982427,-122.1840113
37.9369366,-122.3563105
37.7842971,-122.2257652
37.6832207,-122.0974758
37.8028388,-122.2306417
37.801061,-122.2630844
37.8124688,-122.2615249
37.7950865,-122.2758055
37.9417965,-122.3515654
37.8318294,-122.2490697
37.8406904,-122.2644548
37.8050739,-122.1794792
37.7087857,-122.1338131
37.8252049,-122.235761
37.7377402,-122.1883382
37.6688454,-122.0654357
37.7748336,-122.180944
37.7601261,-122.1701476
37.9363407,-122.3117965
37.8624754,-122.278491
37.88691,-122.2510844
37.9553192,-122.3361518
37.7889996,-122.2407503
37.8536495,-122.2601749
37.8046534,-122.2312885
37.7985502,-122.2170254
37.6980257,-122.1095169
37.8794895,-122.3004391
37.8684502,-122.2677224
37.8900655,-122.2987473
37.8606709,-122.2671685
37.6833066,-122.0899868
37.7782684,-122.2214955
37.8194109,-122.2186414
37.8036515,-122.2717775
37.8602059,-122.2936777
37.9653344,-122.3120688
37.8843968,-122.2628079
37.8891502,-122.2748973
37.7932928,-122.2188117
37.7946677,-122.2458526
37.7727704,-122.1780951
37.8102088,-122.2459549
37.7602132,-122.1702514
37.6883288,-122.1046431
37.8332277,-122.2864743
37.7512337,-122.1641919
37.7802021,-122.2763658
37.8244524,-122.2583216
37.8440961,-122.2514328
37.8032083,-122.2354108
37.8684404,-122.2727765
37.7776442,-122.1881126
37.6682547,-122.0960622
37.667774,-122.0611108
37.7906981,-122.2291729
37.7998818,-122.2162777
37.7906978,-122.2249403
37.7799347,-122.1973986
37.9020986,-122.2707551
37.8564047,-122.2597868
37.8216813,-122.2269052
37.9497993,-122.3433027
37.6687845,-122.0842272
37.7587268,-122.1863661
37.6992366,-122.0615163
37.670087,-122.0915036
37.8727679,-122.2659805
37.6445519,-122.0838527
37.6344101,-122.0986712
37.7727027,-122.1963544
37.7087598,-122.066173
37.8203126,-122.2667115
37.8830346,-122.2489591
37.802963,-122.274464
37.6587583,-122.0625919
37.7517038,-122.1882731
37.6732368,-122.0829632
37.6963317,-122.1251171
37.7993304,-122.2509295
37.8086002,-122.2813535
37.8226125,-122.2663585
37.8106711,-122.1948254
37.8279298,-122.2572175
37.6732929,-122.0795364
37.7418485,-122.1688201
37.9062322,-122.2636957
37.8826484,-122.2963702
37.7269268,-122.1478824
37.8630675,-122.2586048
37.83183,-122.2636304
37.8703678,-122.2813466
37.9480341,-122.3520241
37.8418895,-122.2646481
37.6345559,-122.056834
37.794925,-122.2548642
37.7704642,-122.1815821
37.9387317,-122.3514419
37.900947,-122.2771876
37.8263576,-122.2497536
37.8465458,-122.2915304
37.9534254,-122.3380336
37.8313873,-122.2544506
37.9050647,-122.2784961
37.9036821,-122.2782458
37.8581606,-122.2714175
37.761924,-122.1925586
37.8139494,-122.2462766
37.7626835,-122.1646691
37.7356451,-122.1746487
37.7938886,-122.2566199
37.8038478,-122.271338
37.7978344,-122.2631105
37.8373093,-122.2688813
37.6983919,-122.1247497
37.6312139,-122.0737808
37.8046317,-122.2280474
37.8175891,-122.2507847
37.7024663,-122.1111136
37.8818696,-122.2701155
37.6535465,-122.090327
37.8400466,-122.2618129
37.8709169,-122.2676274
37.6833546,-122.0647529
37.7900279,-122.2428085
37.8931074,-122.2746348
37.7733478,-122.1968131
37.8081852,-122.1808417
37.8914393,-122.2796948
37.7514667,-122.175953
37.8599207,-122.2590274
37.9170863,-122.2843719
37.9195452,-122.2869133
37.8572871,-122.2529884
37.8102844,-122.1983539
37.6317946,-122.0695979
37.7697066,-122.1769431
37.7621451,-122.1728937
37.7856205,-122.1919659
37.7874499,-122.229768
37.8886815,-122.2763706
37.8885757,-122.2725035
37.7986413,-122.208473
37.7851354,-122.1992984
37.8371462,-122.2603553
37.8206008,-122.2504405
37.7363141,-122.1727653
37.8086549,-122.2190052
37.7684383,-122.2401041
37.7602403,-122.1477616
37.8916477,-122.2550003
37.9348207,-122.3080012
37.809529,-122.2630473
37.8804523,-122.2963689
37.8611033,-122.2891576
37.7559369,-122.1810195
37.6620193,-122.0875418
37.8949574,-122.2752638
37.6586851,-122.095875
37.7595396,-122.1875159
37.805025,-122.2505141
37.7338137,-122.2344492
37.6726499,-122.0831605
37.9761829,-122.29768
37.7021643,-122.1239311
37.7724297,-122.2067312
37.7980988,-122.2708439
37.8907372,-122.2640529
37.7421904,-122.1596029
37.638866,-122.0640592
37.8880699,-122.2981122
37.7927526,-122.2385635
37.6318154,-122.0685587
37.6655824,-122.1022922
37.7189919,-122.1478657
37.8893762,-122.2747498
37.7513578,-122.1599263
37.6748593,-122.0951799
37.7926438,-122.2469043
37.7172611,-122.1426198
37.7971705,-122.2386716
37.8858811,-122.2666443
37.7765203,-122.2140175
37.7713737,-122.2471736
37.7380268,-122.2545619
37.7348028,-122.1632505
37.742661,-122.2452679
37.8007308,-122.2545037
37.7590525,-122.1723742
37.7745459,-122.1697488
37.8720318,-122.2729934
37.7990227,-122.2295572
37.8466855,-122.2654556
37.6413033,-122.0653826
37.6843317,-122.0797628
37.8151654,-122.2719937
37.8030597,-122.2852014
37.7808746,-122.1959073
37.8841309,-122.2768549
37.6778163,-122.090728
37.8554134,-122.2926102
37.852706,-122.270766
37.8720318,-122.2685686
37.8384614,-122.2620319
37.8950549,-122.2650006
37.9534623,-122.338241
37.7725486,-122.1962341
37.8311344,-122.2787876
37.7713046,-122.1908622
37.8969575,-122.2615358
37.820723,-122.260797
37.8585478,-122.2936647
37.6795213,-122.0816746
37.8882014,-122.2534952
37.7681237,-122.1951615
37.7965728,-122.2256935
37.803984,-122.271495
37.647028,-122.1067868
37.8866889,-122.2548521
37.7015728,-122.1065367
37.8820965,-122.2671935
37.8569583,-122.2666471
37.7891817,-122.2084833
37.7989485,-122.2438896
37.6850419,-122.0884855
37.7674202,-122.1963755
37.6478961,-122.0682809
37.8250406,-122.2319638
37.8183947,-122.2626031
37.7795991,-122.2761214
37.938593,-122.351595
37.8811045,-122.246038
37.8704822,-122.2682464
37.8812402,-122.2889677
37.8712934,-122.2665493
37.72521,-122.1563666
37.765134,-122.1993023
37.8271864,-122.2571028
37.7419616,-122.1584065
37.8080952,-122.2048599
37.8060529,-122.2250043
37.7960066,-122.2540341
37.822011,-122.2281774
37.899359,-122.2651727
37.7919988,-122.2238293
37.7218008,-122.1605105
37.7965308,-122.2528693
37.8972455,-122.2665893
37.7999002,-122.264052
37.6701024,-122.0870871
37.753273,-122.1656832
37.6663447,-122.0798041
37.6938445,-122.0682129
37.7365936,-122.1533533
37.8212856,-122.248707
37.7663706,-122.2019529
37.8862446,-122.2718941
37.7174606,-122.1431407
37.7810723,-122.1921029
37.79442,-122.2715463
37.7750103,-122.2112661
37.7699293,-122.1770305
37.6784693,-122.0741499
37.7961783,-122.196774
37.8461395,-122.2948072
37.8803652,-122.2670051
37.8737752,-122.2825203
37.6799282,-122.0938139
37.867275,-122.300677
37.7768736,-122.262741
37.804447,-122.271746
37.8027448,-122.2110351
37.8262492,-122.2498943
37.8253094,-122.2517968
37.7417132,-122.2501248
37.7126555,-122.2123546
37.8173309,-122.2834659
37.8116084,-122.2730404
37.7965729,-122.2258417
37.772879,-122.2647724
37.8044995,-122.29491
37.8439824,-122.2707689
37.7512224,-122.1636793
37.7027239,-122.1018365
37.9349998,-122.3217521
37.647463,-122.0681582
37.8403558,-122.2620173
37.6580759,-122.0982916
37.9437414,-122.3520303
37.8991895,-122.2650993
37.6467324,-122.0632702
37.8135569,-122.2468493
37.8290986,-122.2489896
37.8360746,-122.2563068
37.6952214,-122.1035508
37.6334993,-122.0653869
37.7725529,-122.2147188
37.6768955,-122.083225
37.7955047,-122.2536818
37.8500623,-122.2523076
37.799721,-122.171883
37.7775826,-122.2260404
37.7799135,-122.2068098
37.7924827,-122.2026234
37.7891969,-122.2459146
37.7383171,-122.1904863
37.8055118,-122.2898704
37.7727202,-122.2028004
37.8419268,-122.2516226
37.7708177,-122.2113607
37.7530078,-122.160506
37.8403814,-122.2642152
37.808199,-122.2043567
37.6805736,-122.0941923
37.8103209,-122.2005011
37.7836009,-122.2357067
37.7871415,-122.1954173
37.8725413,-122.2683189
37.6598234,-122.0738579
37.8884182,-122.2722683
37.8093984,-122.2025056
37.7049262,-122.1155624
37.7660709,-122.2711039
37.7949747,-122.2494768
37.7642237,-122.1974044
37.8734255,-122.2733022
37.8297616,-122.2478788
37.7893347,-122.2457768
37.803655,-122.287898
37.7936726,-122.2099802
37.8029846,-122.2374329
37.7874964,-122.2274433
37.8763099,-122.2851806
37.7914704,-122.2360304
37.8577396,-122.2715621
37.772979,-122.2623761
37.6957951,-122.1152903
37.7712728,-122.1876392
37.799308,-122.231706
37.9009897,-122.2768979
37.8000389,-122.2421351
37.6327708,-122.0670406
37.6945497,-122.070981
37.758009,-122.1621293
37.696977,-122.125907
37.7990139,-122.2731766
37.8190294,-122.2532693
37.82266,-122.229379
37.8896398,-122.2531548
37.7722523,-122.193591
37.7558964,-122.1803666
37.6317484,-122.0793221
37.7509356,-122.1898474
37.7831694,-122.2763881
37.798888,-122.2296521
37.6620705,-122.081211
37.6701114,-122.0722715
37.8829748,-122.2743452
37.809432,-122.269009
37.7901973,-122.2067527
37.7669756,-122.2353417
37.7905524,-122.2203938
37.825,-122.269719
37.840322,-122.262232
37.8185731,-122.2175185
37.7617798,-122.1567847
37.9364482,-122.3119107
37.7946915,-122.2576213
37.827341,-122.2566713
37.8621848,-122.2806686
37.7953783,-122.2260683
37.7554579,-122.1673112
37.7293266,-122.2296265
37.8775991,-122.2738166
37.875261,-122.2686303
37.8087468,-122.2193315
37.8086251,-122.1808875
37.8930173,-122.2675948
37.8176316,-122.2230297
37.7646021,-122.1664292
37.8899804,-122.2728407
37.77534,-122.2251141
37.758682,-122.252767
37.7543426,-122.1498654
37.6918184,-122.1096355
37.81994,-122.2521455
37.7750541,-122.1698846
37.7754907,-122.2766451
37.8294947,-122.2879624
37.8598652,-122.2717846
37.8333482,-122.2936413
37.8804159,-122.246653
37.736746,-122.1532273
37.779281,-122.2288719
37.811723,-122.2989927
37.816391,-122.2572903
37.8695805,-122.2528571
37.8470318,-122.2519697
37.8170724,-122.2833222
37.7541026,-122.1273624
37.7795427,-122.1808496
37.7973929,-122.2051347
37.7709053,-122.1848629
37.8210688,-122.2256387
37.81133,-122.26446
37.6830283,-122.0976534
37.7014178,-122.1064505
37.7920395,-122.2480817
37.8775414,-122.2607302
37.8700912,-122.2839188
37.7630089,-122.2622972
37.6644717,-122.0875108
37.7730043,-122.2359781
37.6565134,-122.0930789
37.7354615,-122.1745966
37.86866,-122.2599089
37.9881845,-122.3113695
37.8140595,-122.2605612
37.7651408,-122.2421298
37.8577892,-122.2595891
37.7597104,-122.1704767
37.8880964,-122.2984039
37.7990508,-122.2699077
37.7988517,-122.1901704
37.650578,-122.108624
37.8686135,-122.2605215
37.8674914,-122.2608438
37.8018375,-122.2776013
37.820914,-122.2864408
37.7912292,-122.2451344
37.7537668,-122.1498746
37.8259833,-122.2842493
37.7924628,-122.2433614
37.8749296,-122.260552
37.8712154,-122.2748915
37.7864435,-122.2325669
37.862292,-122.2809336
37.7387449,-122.2521401
37.7679799,-122.2395224
37.728722,-122.1773454
37.7034998,-122.0982814
37.8339879,-122.2932929
37.8116438,-122.2480108
37.8649364,-122.2723869
37.7805767,-122.2242721
37.6358513,-122.0833416
37.8093089,-122.2861275
37.8254185,-122.2355359
37.7402318,-122.1672323
37.6483323,-122.1072176
37.784592,-122.2304534
37.7545256,-122.1829906
37.6960081,-122.1151527
37.8125302,-122.2851892
37.7745893,-122.2197687
37.8210497,-122.2861156
37.804375,-122.2331295
37.6932749,-122.1117586
37.8522852,-122.2916088
37.8871243,-122.2514745
37.8831175,-122.261757
37.6786492,-122.0740202
37.716049,-122.1412137
37.7913801,-122.2221867
37.80544,-122.1792975
37.7647669,-122.1497326
37.8235616,-122.2843418
37.8562219,-122.2714203
37.7617038,-122.1926096
37.889904,-122.252345
37.9499089,-122.340841
37.8876383,-122.2544862
37.9628611,-122.3254145
37.6360021,-122.0799487
37.7986724,-122.1701139
37.6695889,-122.0863137
37.893405,-122.245637
37.8814897,-122.2911094
37.8783441,-122.2689699
37.7891197,-122.2083324
37.7750001,-122.2245687
37.770872,-122.2119792
37.7707662,-122.1545057
37.7946954,-122.1733778
37.6709694,-122.0740794
37.8767712,-122.2665834
37.8707604,-122.2676616
37.7839077,-122.2230325
37.8008657,-122.2247996
37.9353266,-122.3246774
37.7577826,-122.2481334
37.9499081,-122.3472317
37.6850834,-122.0886267
37.8223442,-122.2295782
37.6878827,-122.0626091
37.7823204,-122.1940458
37.7220117,-122.1455192
37.6856515,-122.0634266
37.7619532,-122.172188
37.9359541,-122.3089539
37.7799722,-122.2204589
37.8713419,-122.2658131
37.8113956,-122.247693
37.6541257,-122.0904866
37.6842452,-122.0991793
37.800686,-122.2246323
37.7967291,-122.1958421
37.9623647,-122.3258801
37.6903709,-122.1189082
37.6344869,-122.0563765
37.7016464,-122.0833648
37.6314212,-122.0742216
37.8915317,-122.2550192
37.7597478,-122.2638408
37.7555283,-122.1791283
37.81123,-122.2856502
37.7365734,-122.1726341
37.7989478,-122.2108971
37.7970989,-122.2652403
37.878445,-122.2669232
37.872014,-122.281987
37.876438,-122.282755
37.7420831,-122.1551899
37.8961476,-122.2558054
37.7661675,-122.2436002
37.7409359,-122.2510362
37.7366023,-122.2445097
37.7667078,-122.1973824
37.8241673,-122.2470491
37.7018539,-122.0783008
37.8215155,-122.2547893
37.8041719,-122.2711944
37.6931594,-122.0668654
37.7534929,-122.1972075
37.9540077,-122.3333717
37.9081837,-122.280221
37.8200722,-122.244223
37.8221759,-122.2285161
37.7961731,-122.1814235
37.8926768,-122.2649088
37.7954413,-122.1980371
37.8710052,-122.252833
37.674349,-122.080967
37.8913298,-122.281795
37.804607,-122.2297715
37.772498,-122.2091091
37.7034828,-122.0741612
37.7732031,-122.2688652
37.8585914,-122.2532678
37.7242181,-122.154681
37.7932921,-122.2494949
37.9419611,-122.3514151
37.7862026,-122.1972106
37.6343891,-122.0567046
37.7742706,-122.2534967
37.8835246,-122.2742612
37.757812,-122.248661
37.6750438,-122.0798389
37.7717104,-122.2081682
37.8262906,-122.2107184
37.6933698,-122.0668379
37.7542156,-122.1271124
37.7607259,-122.245636
37.7616882,-122.1591937
37.7881056,-122.23926
37.7789703,-122.1987631
37.8019849,-122.2654393
37.8038451,-122.2338301
37.766038,-122.2437945
37.9157974,-122.2831744
37.8007368,-122.2290237
37.8678393,-122.2586398
37.7712326,-122.2732483
37.8308023,-122.2815694
37.7571616,-122.2479736
37.7282589,-122.1484606
37.7853885,-122.2343809
37.7664837,-122.1974956
37.69578,-122.1036675
37.7805306,-122.2309567
37.7625826,-122.1652358
37.7384631,-122.25196
37.804786,-122.270843
37.8290943,-122.2646745
37.7938374,-122.2515849
37.8347941,-122.2672963
37.7613487,-122.205021
37.7923426,-122.2276407
37.8315723,-122.2491244
37.9009771,-122.2676599
37.7370701,-122.2451708
37.7140662,-122.1382333
37.7696307,-122.2381674
37.8480401,-122.2609557
37.7966004,-122.1955748
37.6983113,-122.1059495
37.7965806,-122.2758841
37.7901469,-122.2302176
37.8136284,-122.2139196
37.6483265,-122.0649203
37.8963079,-122.2657546
37.9018414,-122.2676119
37.8101448,-122.2950603
37.9089453,-122.2729584
37.795897,-122.258977
37.8905267,-122.2960187
37.8243502,-122.2089127
37.8313493,-122.2679342
37.7966997,-122.2607537
37.8921842,-122.266921
37.8098771,-122.2950391
37.655394,-122.0912541
37.7436025,-122.1480149
37.883115,-122.261606
37.9712879,-122.3053232
37.8415925,-122.2698523
37.8073255,-122.2497335
37.6995975,-122.1206774
37.801271,-122.263183
37.7818663,-122.2192959
37.8967294,-122.2612094
37.7362258,-122.1643051
37.776742,-122.183888
37.758312,-122.2607402
37.8695359,-122.2674649
37.8762209,-122.2872537
37.738876,-122.1672988
37.7661185,-122.1679897
37.7789603,-122.1921425
37.7485846,-122.1622191
37.8194483,-122.2194329
37.6622699,-122.101989
37.6981317,-122.1185814
37.8752983,-122.2579698
37.7945205,-122.2127715
37.7637896,-122.1969993
37.7095421,-122.1320024
37.884088,-122.2662955
37.7993583,-122.2505413
37.7955648,-122.2765326
37.810813,-122.2670185
37.7647174,-122.1667726
37.802254,-122.2744562
37.734797,-122.1799434
37.8684577,-122.2619131
37.8701805,-122.2846543
37.8112167,-122.2479074
37.6520188,-122.1052571
37.8625861,-122.2785657
37.6592565,-122.1007234
37.8039604,-122.2772554
37.8041597,-122.2901818
37.789578,-122.196721
37.7725375,-122.2145103
37.8903388,-122.2522633
37.7764003,-122.2235505
37.7970237,-122.2173998
37.8084046,-122.2962253
37.6803401,-122.0846222
37.6748475,-122.0788861
37.8884524,-122.2668507
37.7495108,-122.1741503
37.7946284,-122.1763497
37.6325963,-122.0667697
37.6948521,-122.0842105
37.8007816,-122.2663291
37.7552262,-122.1611193
37.8050299,-122.2938296
37.7622156,-122.2446172
37.8212823,-122.2544008
37.9222415,-122.2926449
37.8272311,-122.2509989
37.8232147,-122.256381
37.7961622,-122.2035093
37.86499,-122.2583646
37.7029026,-122.0739034
37.8191659,-122.2672907
37.8911012,-122.2762231
37.7808907,-122.1919484
37.8420583,-122.2951559
37.8175338,-122.2555951
37.7869808,-122.194607
37.8206206,-122.2531142
37.6582345,-122.0944279
37.8441858,-122.2704036
37.8197146,-122.2539479
37.8187705,-122.2101426
37.8045799,-122.2902177
37.7852167,-122.2391401
37.7472644,-122.1963181
37.7433261,-122.1527142
37.7706582,-122.1842033
37.8701942,-122.2677299
37.8908918,-122.2671605
37.7979173,-122.2561646
37.8842259,-122.2995313
37.9499123,-122.3452643
37.8060137,-122.2842138
37.7214195,-122.1454983
37.8817029,-122.2703548
37.7935683,-122.210023
37.8358755,-122.2625398
37.8312016,-122.2796107
37.8803196,-122.2694552
37.8101955,-122.2172136
37.6559555,-122.0747083
37.7763545,-122.183609
37.6709177,-122.0830599
37.754762,-122.1474133
37.738101,-122.2518554
37.8829445,-122.2503001
37.8357748,-122.2876212
37.7932974,-122.2444953
37.8210388,-122.2667884
37.8068258,-122.3011504
37.7557606,-122.1794443
37.9276204,-122.3202159
37.6470761,-122.0897873
37.8063229,-122.2700784
37.8111073,-122.2624573
37.6933978,-122.0630798
37.8795917,-122.2611077
37.7784801,-122.199455
37.7753346,-122.2253693
37.947975,-122.3521535
37.7995513,-122.1721502
37.7713531,-122.2763974
37.7570816,-122.256641
37.6749875,-122.0872452
37.7813227,-122.2344525
37.7874456,-122.242865
37.7702967,-122.1814971
37.8404986,-122.2649387
37.82867,-122.2607018
37.7082828,-122.1305547
37.7828596,-122.27677
37.7197231,-122.1447589
37.76368,-122.238582
37.6907148,-122.1076029
37.6753985,-122.0822585
37.8097262,-122.1918143
37.8177859,-122.2226493
37.9677185,-122.3091055
37.9512243,-122.3387662
37.6655737,-122.0864146
37.8216808,-122.2473604
37.7286486,-122.1755472
37.8070077,-122.2415296
37.8397544,-122.2692124
37.6643036,-122.0825987
37.6782181,-122.1041622
37.6938113,-122.1120445
37.761641,-122.262755
37.8813958,-122.2910214
37.7681278,-122.206272
37.7470841,-122.1571436
37.6407528,-122.0648648
37.880747,-122.2868957
37.7022674,-122.1102061
37.696787,-122.126088
37.7652705,-122.1994289
37.6930101,-122.0889475
37.8627161,-122.2766639
37.6685298,-122.0676912
37.6943232,-122.08606
37.8016534,-122.2290361
37.8200518,-122.2539044
37.8243123,-122.2091287
37.7823815,-122.193475
37.9366269,-122.3162095
37.8052283,-122.2802435
37.7905821,-122.2464202
37.85637,-122.2712064
37.8008203,-122.2191185
37.8362714,-122.2876022
37.6956816,-122.0619654
37.8299006,-122.2848815
37.8991222,-122.2774213
37.7261225,-122.175516
37.8939774,-122.2639263
37.8714122,-122.275174
37.8001701,-122.2734792
37.7778834,-122.2300654
37.8022679,-122.2727474
37.929789,-122.3214341
37.804059,-122.2341336
37.8551064,-122.2664079
37.8284878,-122.2610041
37.8013882,-122.2461582
37.97371,-122.30138
37.8026515,-122.2390159
37.8733303,-122.2821516
37.9497858,-122.3470809
37.8327699,-122.2675778
37.81818,-122.214592
37.8637622,-122.267499
37.701287,-122.0932252
37.8815633,-122.2820449
37.7567781,-122.2491651
37.679108,-122.101431
37.6531375,-122.0722754
37.8112375,-122.273656
37.7219385,-122.16058
37.8205726,-122.2442886
37.6732148,-122.0777009
37.7748926,-122.2768192
37.6974536,-122.0871827
37.6945229,-122.062182
37.8186152,-122.2099138
37.8061951,-122.2761605
37.8541628,-122.2527026
37.8717,-122.2728718
37.6413193,-122.0834224
37.7955895,-122.2179708
37.6878689,-122.1191037
37.8386342,-122.288983
37.8745848,-122.2642342
37.7852089,-122.1899331
37.8139687,-122.265351
37.7867071,-122.2124497
37.8038444,-122.2760287
37.8069825,-122.2890511
37.7629537,-122.2027357
37.793872,-122.2563709
37.7671384,-122.1965662
37.757597,-122.1756519
37.8826245,-122.266223
37.9857976,-122.298111
37.7791346,-122.1749701
37.7615551,-122.1566874
37.7810145,-122.2346177
37.7747937,-122.2120726
37.7851732,-122.2343242
37.8037081,-122.2343113
37.7084312,-122.13287
37.7751431,-122.1921318
37.6621663,-122.0579078
37.7584356,-122.1739339
37.8457629,-122.2711699
37.7895381,-122.2205448
37.7533937,-122.1773154
37.7674159,-122.246484
37.9018127,-122.2672783
37.8105938,-122.2910108
37.7057176,-122.0645472
37.836724,-122.251347
37.7674598,-122.2351626
37.7383938,-122.1687508
37.8251827,-122.2480817
37.8086864,-122.2540731
37.8187302,-122.217303
37.6896004,-122.0738317
37.7862474,-122.2408573
37.7021204,-122.0951856
37.7762095,-122.2580411
37.7779024,-122.225601
37.8226037,-122.2437911
37.7653191,-122.152908
37.8677265,-122.2997303
37.739283,-122.1551183
37.6993418,-122.1211974
37.8033786,-122.2852284
37.8255047,-122.2095046
37.7769929,-122.171273
37.8130585,-122.2140223
37.8200721,-122.2824598
37.8111998,-122.2620975
37.869114,-122.2925441
37.8758067,-122.2735586
37.7421056,-122.1546609
37.7681464,-122.2397354
37.8159912,-122.2492832
37.7987663,-122.1918639
37.7964415,-122.1816794
37.848778,-122.2522945
37.8367593,-122.2580831
37.8412745,-122.2931214
37.8062221,-122.2758028
37.8095826,-122.1895922
37.8877042,-122.2613557
37.7986293,-122.1863388
37.8445417,-122.2519663
37.7390301,-122.1931286
37.824916,-122.2581741
37.753353,-122.241165
37.8849972,-122.3001155
37.8194784,-122.2252764
37.7694353,-122.1933001
37.7987154,-122.2246302
37.7806045,-122.2655398
37.6652725,-122.0558905
37.8944094,-122.274719
37.7054465,-122.1290604
37.7546853,-122.1829533
37.80946,-122.2021618
37.9106473,-122.2802531
37.7736936,-122.217918
37.7997228,-122.2349181
37.7106199,-122.1364549
37.9013097,-122.2695105
37.8240041,-122.2470966
37.6434062,-122.1050452
37.7583757,-122.2558754
37.7725779,-122.2068023
37.6953906,-122.0813879
37.803168,-122.272624
37.7766979,-122.2096233
37.8046577,-122.2951104
37.7685095,-122.2064855
37.7109109,-122.1336957
37.8616092,-122.2860779
37.880554,-122.2865401
37.75731,-122.248732
37.676441,-122.097378
37.8269083,-122.2692624
37.8912973,-122.2787612
37.7309885,-122.2316946
37.8065353,-122.2070779
37.8427909,-122.2515383
37.6853069,-122.0733955
37.7947701,-122.2461477
37.6876258,-122.0629253
37.6337892,-122.0641209
37.6818706,-122.0957857
37.8907635,-122.2637027
37.7891561,-122.2264294
37.8139276,-122.2392558
37.8033356,-122.2357293
37.7723945,-122.215216
37.8132883,-122.2923152
37.9698569,-122.3074502
37.7969165,-122.2608252
37.7272585,-122.1579717
37.7790026,-122.2165422
37.6861038,-122.1169621
37.8267396,-122.2652574
37.8426517,-122.2955083
37.8087932,-122.2673073
37.7689929,-122.2727976
